"speciesid","nlnaam","ennaam","latnaam","remarks.x","length_num","length_remarks","length_code","vers_gew","deleted_reason.x","fykedate","fykenr","vistijd","temp","zoutgehalte","year","month","decade"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43,NA,"5",NA,NA,2003-09-05,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-06,1,26,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-06,1,26,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-06,1,26,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-06,1,26,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-06,1,26,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-06,1,26,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-06,1,26,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-06,1,26,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,2003-09-06,1,26,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2003-09-06,1,26,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,18,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,40,NA,"5",NA,NA,2003-09-07,1,24,18,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-08,1,22,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-09,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-09,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,2003-09-09,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2003-09-09,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,2003-09-10,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"5",NA,NA,2003-09-10,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2003-09-10,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,45,NA,"5",NA,NA,2003-09-10,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-11,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-11,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"5",NA,NA,2003-09-11,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,39,NA,"5",NA,NA,2003-09-12,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41,NA,"5",NA,NA,2003-09-14,1,24,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-15,1,22,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43,NA,"5",NA,NA,2003-09-15,1,22,17,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-09-17,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-09-17,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,2003-09-17,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-09-18,1,24,15.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-19,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-19,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-09-19,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,2003-09-19,1,24,17.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-20,1,25,18.4,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-20,1,25,18.4,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43,NA,"5",NA,NA,2003-09-20,1,25,18.4,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-09-22,1,22,18.2,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-09-22,1,22,18.2,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43,NA,"5",NA,NA,2003-09-22,1,22,18.2,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-23,1,24,16.8,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-23,1,24,16.8,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-09-24,1,24,15.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42,NA,"5",NA,NA,2003-09-24,1,24,15.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,9,NA,"5",NA,NA,2003-09-25,1,24,14.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,10,NA,"5",NA,NA,2003-09-25,1,24,14.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,10,NA,"5",NA,NA,2003-09-25,1,24,14.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-09-27,1,25,15.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42,NA,"5",NA,NA,2003-09-27,1,25,15.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2003-09-28,1,24,15.5,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,8,NA,"5",NA,NA,2003-09-30,1,24,14,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-09-30,1,24,14,NA,2003,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-01,1,24,14,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-01,1,24,14,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-01,1,24,14,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-10-01,1,24,14,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2003-10-01,1,24,14,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2003-10-02,1,24,14,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-10-03,1,24,14.5,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,46,NA,"5",NA,NA,2003-10-03,1,24,14.5,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-10-04,1,25,14.5,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-04,1,25,14.5,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-04,1,25,14.5,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-04,1,25,14.5,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,2003-10-04,1,25,14.5,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-05,1,24,14,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2003-10-05,1,24,14,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43,NA,"5",NA,NA,2003-10-05,1,24,14,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-10-06,1,24,13.8,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-06,1,24,13.8,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-10-06,1,24,13.8,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2003-10-06,1,24,13.8,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-10-09,1,21,13,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-09,1,21,13,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-10-09,1,21,13,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-10,1,22,13.5,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-10-14,1,24,11,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-14,1,24,11,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-14,1,24,11,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,2003-10-14,1,24,11,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,2003-10-14,1,24,11,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,2003-10-14,1,24,11,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"5",NA,NA,2003-10-14,1,24,11,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,8,NA,"5",NA,NA,2003-10-15,1,24,10,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-10-15,1,24,10,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-10-15,1,24,10,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-10-15,1,24,10,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-10-15,1,24,10,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-10-15,1,24,10,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-15,1,24,10,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-15,1,24,10,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-15,1,24,10,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-15,1,24,10,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-10-15,1,24,10,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,2003-10-15,1,24,10,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,11,NA,"5",NA,NA,2003-10-16,1,24,10.4,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,11,NA,"5",NA,NA,2003-10-16,1,24,10.4,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-10-16,1,24,10.4,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-10-16,1,24,10.4,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-10-16,1,24,10.4,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-10-16,1,24,10.4,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,2003-10-16,1,24,10.4,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,2003-10-16,1,24,10.4,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,2003-10-16,1,24,10.4,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,2003-10-16,1,24,10.4,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41,NA,"5",NA,NA,2003-10-16,1,24,10.4,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-10-17,1,24,9.9,NA,2003,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,2003-10-17,1,24,9.9,NA,2003,10,"2000s"
